Page title,URL,Brand,Car brand,Gear box,Engine,Category,Average consumption,CO2 emissions,Fiscal power,Number of doors,Price,Imglabel,XX,YY,samples_index
LLD Pro - SKODA KODIAQ 5P AMBI° - TDI150 4X4 BVM6 (03491) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/953dce3fe0bf632317e71fd92b2641cc4cf308f9/skoda-kodiaq-5p-ambi/,SKODA KODIAQ 5P AMBI°,Diesel,manuel,1968.0,SUV 4x4,5.4 l/100km,142 g/km,8.0,5,456,672,-1.4317173957824707,2.9512298107147217,672
LLD Pro - CITROEN C1 5P MILLENIUM - VTI 72 ETG (16512) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cbb6f3eceb18b0594b938b8d8a30438b3870ab57/citroen-c1-5p-millenium/,CITROEN C1 5P MILLENIUM,Eurosuper (Sans plomb),manuel,998.0,Micro 5 portes,4.2 l/100km,95 g/km,4.0,5,212,3098,-41.486568450927734,20.701875686645508,3098
LLD Pro - RENAULT KANGOO EXTREM - ENRGY TCE115EDC (19433) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/863b9cb898a30210283ed4735cc3030af308b1e8/renault-kangoo-extrem/,RENAULT KANGOO EXTREM,Eurosuper (Sans plomb),manuel,1198.0,Mini monospace 5 portes,6.4 l/100km,144 g/km,6.0,5,282,895,-37.4155158996582,-5.3453593254089355,895
LLD Pro - TOYOTA LAND CRUISER 5P - LECAP 177 D-4D (05922) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b728d060d5a53e753b458b1391da878ef64b4e07/toyota-land-cruiser-5p/,TOYOTA LAND CRUISER 5P,Diesel,manuel,2755.0,SUV 4x4,7.4 l/100km,199 g/km,12.0,5,590,556,43.103973388671875,10.715015411376953,556
LLD Pro - AUDI Q7 5PL AMB°LUXE - TDI 272 QUA.TIP (11680) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6eb1dd66d04299c8a2322839100f3371dd754f44/audi-q7-5pl-ambluxe/,AUDI Q7 5PL AMB°LUXE,Diesel,manuel,2967.0,SUV 4x4,5.9 l/100km,154 g/km,17.0,5,1053,4099,50.301727294921875,10.092973709106445,4099
LLD Pro - CITROEN GR.C4 SPAC.FEEL - PURETECH130 BVM (17097) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/507cd22e8750269739a251f2e119fe344a9849e3/citroen-gr.c4-spac.feel/,CITROEN GR.C4 SPAC.FEEL,Eurosuper (Sans plomb),manuel,1199.0,Mini monospace 5 portes,5 l/100km,114 g/km,7.0,5,346,3179,-32.90382385253906,-7.300865173339844,3179
LLD Pro - MINI CLUBMAN BUSINES - 136 BVA7 (02396) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/82da07e2987d8a6597cc4d9710dfcfc7d4fc3023/mini-clubman-busines/,MINI CLUBMAN BUSINES,Eurosuper (Sans plomb),manuel,1499.0,Break 5 portes,5.7 l/100km,130 g/km,7.0,5,470,1493,10.747943878173828,-34.15143585205078,1493
LLD Pro - JEEP GRAND CHEROKEE - LIMITED 3.0CRD (00480) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/247f3c76fa645935d5acaf7bc341206aeabb6246/jeep-grand-cherokee/,JEEP GRAND CHEROKEE,Diesel,manuel,2987.0,SUV 4x4,7 l/100km,206 g/km,16.0,5,727,2310,45.138248443603516,9.941289901733398,2310
LLD Pro - VOLKSWAGEN SHARAN CARAT - 2.0TDI150 BVM6 (10150) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7f507638384456c505ad31bf0fd62335d245933b/volkswagen-sharan-carat/,VOLKSWAGEN SHARAN CARAT,Diesel,manuel,1968.0,Monospace 5 portes,5.2 l/100km,132 g/km,8.0,5,535,341,-3.088839054107666,10.83724594116211,341
LLD Pro - MINI CABRIO COOPER S - S192 BVA7 (02301) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c044c95fa999e268ae12e4a7bb247b5e3aacb1d3/mini-cabrio-cooper-s/,MINI CABRIO COOPER S,Eurosuper (Sans plomb),manuel,1998.0,Cabriolet 2 portes,5.7 l/100km,129 g/km,10.0,2,477,1503,-0.43202289938926697,5.738059043884277,1503
LLD Pro - AUDI Q2 DESIGN - 1.0TFSI 116 STR (11296) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/594b6324eacbb74678fc72fa9851021e87cf04a6/audi-q2-design/,AUDI Q2 DESIGN,Eurosuper (Sans plomb),manuel,999.0,SUV 4x2,5.1 l/100km,117 g/km,6.0,5,439,4037,-30.135744094848633,30.429227828979492,4037
LLD Pro - PEUGEOT 2008 GT-LINE - PURETECH130 E6C (15759) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/afdfd0ccd0cb196755968a2e7ce7ae1f6a83aab8/peugeot-2008-gt-line/,PEUGEOT 2008 GT-LINE,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5.1 l/100km,112 g/km,7.0,5,303,1150,-36.191802978515625,-7.270029544830322,1150
LLD Pro - BMW 330D XDRIV.GRAN - LUXURY ULTI.BA8 (13810) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/52fc70886e90bfe1f224c0d75b98ae3cc933d839/bmw-330d-xdriv.gran/,BMW 330D XDRIV.GRAN,Diesel,manuel,2993.0,Berline 5 portes,5.9 l/100km,149 g/km,15.0,5,832,3367,46.431026458740234,10.096126556396484,3367
LLD Pro - VOLKSWAGEN POLO 5P CAR.EXC - 1.0 TSI 115 BVM (12305) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1adbeb26fe6c6ad72bcbaee80faf39e9cdce57f6/volkswagen-polo-5p-car.exc/,VOLKSWAGEN POLO 5P CAR.EXC,Eurosuper (Sans plomb),manuel,999.0,Berline 5 portes,4.6 l/100km,102 g/km,6.0,5,283,450,-34.56218719482422,28.726402282714844,450
LLD Pro - BMW 118I 5P F20 - URBAN CHIC BVM6 (10175) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/eac455cd82fed34450cf874771ea44a329fee258/bmw-118i-5p-f20/,BMW 118I 5P F20,Eurosuper (Sans plomb),manuel,1499.0,Berline 5 portes,6 l/100km,137 g/km,7.0,5,421,3719,16.457714080810547,-35.234580993652344,3719
LLD Pro - FIAT TIPO SW - 1.3 MULTIJET 95 (08685) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7059da9ca5e47d86521c9e71866495cc3d9c2aba/fiat-tipo-sw/,FIAT TIPO SW,Diesel,manuel,1248.0,Break 5 portes,4.1 l/100km,108 g/km,5.0,5,282,2672,-40.75227737426758,-9.449258804321289,2672
LLD Pro - KIA STONIC DESI.BUS - 1.0TGDI 120 ISG (02339) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0cc69afd2461ae2f742158fc11b708464dbb6634/kia-stonic-desi.bus/,KIA STONIC DESI.BUS,Eurosuper (Sans plomb),manuel,998.0,SUV 4x2,5.2 l/100km,118 g/km,6.0,5,229,2095,-41.44223403930664,24.041364669799805,2095
LLD Pro - JAGUAR XE PRESTIGE - 2.0L 200 BVA8 (00883) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ba35e2fdeae3e09fb208cf9fe1647bcd44f527fc/jaguar-xe-prestige/,JAGUAR XE PRESTIGE,Eurosuper (Sans plomb),manuel,1999.0,Tri-corps 4 portes,7.2 l/100km,162 g/km,12.0,4,527,2261,2.307595729827881,11.671401977539062,2261
LLD Pro - FIAT PUNTO 5P POP - 1.2 69CH (07502) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b689f5bd344f513e80bbaccba7f2ec3e04fd5393/fiat-punto-5p-pop/,FIAT PUNTO 5P POP,Eurosuper (Sans plomb),manuel,1242.0,Berline 5 portes,5.4 l/100km,126 g/km,4.0,5,296,2609,-40.10531997680664,-9.532830238342285,2609
LLD Pro - JAGUAR XE PURE - 2.0D163 EP.BVA8 (00908) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b6b08272f247a422946b07b86138dcff2dd4ff19/jaguar-xe-pure/,JAGUAR XE PURE,Diesel,manuel,1999.0,Tri-corps 4 portes,5.1 l/100km,135 g/km,9.0,4,575,2260,2.816117286682129,17.13248062133789,2260
LLD Pro - BMW 520D XDRIV.TOUR - LOUNGE BVA8 (13596) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f59ef70681659a38a6b9af286eba64d9ff1d650e/bmw-520d-xdriv.tour/,BMW 520D XDRIV.TOUR,Diesel,manuel,1995.0,Break 5 portes,5 l/100km,131 g/km,10.0,5,747,3328,10.489739418029785,35.13990020751953,3328
LLD Pro - AUDI A4 AV BUSINESS - 35 TFSI 150 STR (10576) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2e217c9b7439ef202b4da902e00eda7b29b4d323/audi-a4-av-business/,AUDI A4 AV BUSINESS,Eurosuper (Sans plomb),manuel,1395.0,Break 5 portes,5.4 l/100km,123 g/km,8.0,5,480,3993,16.896039962768555,-17.407459259033203,3993
LLD Pro - RENAULT TWINGO INTENS - TCE90 (28095) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f8028fca8caf82a0b76d87f03dc0dd08277ed7dd/renault-twingo-intens/,RENAULT TWINGO INTENS,Eurosuper (Sans plomb),manuel,898.0,Micro 5 portes,4.9 l/100km,111 g/km,5.0,5,237,811,-30.18535804748535,23.06159210205078,811
LLD Pro - VOLKSWAGEN TOURAN 5P CARAT - 2.0TDI150 BVM6 (09845) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a5fcf0071adc7efd31b846d5db35d68cc87f6d1b/volkswagen-touran-5p-carat/,VOLKSWAGEN TOURAN 5P CARAT,Diesel,manuel,1968.0,Mini monospace 5 portes,4.6 l/100km,119 g/km,8.0,5,375,422,-2.04655122756958,-2.9931623935699463,422
LLD Pro - SMART FORTWO CAB BUS+ - 0.9 66KW/90 BVM (00411) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3402777e8eacf2f15f3a558bf67d2338a2336a04/smart-fortwo-cab-bus+/,SMART FORTWO CAB BUS+,Eurosuper (Sans plomb),manuel,898.0,Cabriolet 2 portes,5.3 l/100km,122 g/km,4.0,2,314,638,-29.457420349121094,24.99554443359375,638
LLD Pro - HONDA CIVIC 4P EXCLUS - 1.6 IDTEC (01073) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4545d4c7b7b56df86590de22b75e44b232e4f5cc/honda-civic-4p-exclus/,HONDA CIVIC 4P EXCLUS,Diesel,manuel,1597.0,Tri-corps 4 portes,3.6 l/100km,93 g/km,6.0,4,413,2576,-12.63813304901123,-32.97894287109375,2576
LLD Pro - DACIA DUSTER ESSENTIE - TCE 125 4X4 (01066) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/bd63584b875042cca88ded06971560ab1d3c2b10/dacia-duster-essentie/,DACIA DUSTER ESSENTIE,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x4,6.4 l/100km,145 g/km,7.0,5,328,2833,-34.210975646972656,-5.9301981925964355,2833
LLD Pro - CITROEN SPACE TOURER XL - SHINE BHDI 120 (16621) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/3ef7904cdb3c6aae4b3c02254371478997b97b37/citroen-space-tourer-xl/,CITROEN SPACE TOURER XL,Diesel,manuel,1499.0,Combi,4.8 l/100km,128 g/km,6.0,5,552,2846,4.441096305847168,-34.01961135864258,2846
LLD Pro - MERCEDES C BREAK AVANGAR - 180D BM6 (12391) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9f7e8fa7d9aa82d63d3a0df8efd20196d372cdbb/mercedes-c-break-avangar/,MERCEDES C BREAK AVANGAR,Diesel,manuel,1597.0,Break 5 portes,4.2 l/100km,112 g/km,7.0,5,565,1689,-2.7795865535736084,-33.852169036865234,1689
LLD Pro - BMW 330D XDRIV.TOUR - LUXURY ULTI.BA8 (13813) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0881eeed8e80ddf6cc3a160eed2e768e434b980d/bmw-330d-xdriv.tour/,BMW 330D XDRIV.TOUR,Diesel,manuel,2993.0,Break 5 portes,6 l/100km,149 g/km,15.0,5,847,3368,46.84678268432617,10.197195053100586,3368
LLD Pro - RENAULT CAPTUR INTENS - ERGY TCE150 (28061) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/64a1efef30d8ff24b4928d039fedbdc2a2fc1c2f/renault-captur-intens/,RENAULT CAPTUR INTENS,Eurosuper (Sans plomb),manuel,1330.0,SUV 4x2,5.4 l/100km,121 g/km,8.0,5,308,918,23.239370346069336,-13.906488418579102,918
LLD Pro - BMW X3 XDRIVE 2.0D - BUS.DESIGN BVA8 (14035) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/bee1bdddffba512cf72657eac85aee51b9801aed/bmw-x3-xdrive-2.0d/,BMW X3 XDRIVE 2.0D,Diesel,manuel,1995.0,SUV 4x4,5.3 l/100km,139 g/km,11.0,5,722,3073,9.590188026428223,32.138973236083984,3073
LLD Pro - FORD C-MAX SPORT - 1.0ECOBOOST125 (13954) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0206633c35ef61e0c1702c4b7870fc4d7d254e4e/ford-c-max-sport/,FORD C-MAX SPORT,Eurosuper (Sans plomb),manuel,999.0,Mini monospace 5 portes,5.7 l/100km,129 g/km,7.0,5,310,2733,-33.339107513427734,31.18081283569336,2733
LLD Pro - BMW 440I CABRIOLET - M-SPORT BVA8 (12443) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/22b17907930bed464533dde4119143704f542988/bmw-440i-cabriolet/,BMW 440I CABRIOLET,Eurosuper (Sans plomb),manuel,2998.0,Cabriolet 2 portes,7.8 l/100km,164 g/km,21.0,2,1150,3253,51.16807556152344,9.39991569519043,3253
LLD Pro - DACIA LODGY 5P SILVER - TCE 115 (00653) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f21a3f285e7a5821891850204cafb8c486d8492f/dacia-lodgy-5p-silver/,DACIA LODGY 5P SILVER,Eurosuper (Sans plomb),manuel,1198.0,Mini monospace 5 portes,5.5 l/100km,124 g/km,6.0,5,264,2920,-39.17509460449219,-5.991668224334717,2920
LLD Pro - HONDA CIVIC 4P EXECUT - 1.5 IVTEC CVT (01069) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/57968cb6e1e19b934dbad929b48c1f424024dbb2/honda-civic-4p-execut/,HONDA CIVIC 4P EXECUT,Eurosuper (Sans plomb),automatique,1498.0,Tri-corps 4 portes,5.8 l/100km,131 g/km,10.0,4,410,2577,17.97595977783203,-35.19964599609375,2577
LLD Pro - JAGUAR F-TYPE COUPE - R-DY.2.0 300 BA (00685) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/fccf69d78f07e1625846ba73d742919d35c0e3ef/jaguar-f-type-coupe/,JAGUAR F-TYPE COUPE,Eurosuper (Sans plomb),manuel,1997.0,Coupé 3 portes,7.9 l/100km,179 g/km,19.0,3,1177,2241,16.118743896484375,44.567710876464844,2241
LLD Pro - SUZUKI CELERIO AVANTAG - 1.0 VVT (00488) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7303387e0fd2dbe795c461e293399c83402a3a96/suzuki-celerio-avantag/,SUZUKI CELERIO AVANTAG,Eurosuper (Sans plomb),manuel,998.0,Micro 5 portes,3.9 l/100km,89 g/km,3.0,5,157,70,-44.19380187988281,18.631603240966797,70
LLD Pro - FORD FOCUS 5P TR.BUS - 1.0ECOBOOST100 (14003) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5cf6f5081e9f2776a94b2d2dca4a0daee443d3f1/ford-focus-5p-tr.bus/,FORD FOCUS 5P TR.BUS,Eurosuper (Sans plomb),manuel,999.0,Berline 5 portes,4.7 l/100km,104 g/km,5.0,5,257,2807,-37.54921340942383,26.761159896850586,2807
LLD Pro - OPEL GRANDLANDX ULTI - 1.2T 130 4X2 BM (18173) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0f4ede325e093d2da6e5b68b22c91c4a12b0a8cc/opel-grandlandx-ulti/,OPEL GRANDLANDX ULTI,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5.2 l/100km,118 g/km,7.0,5,385,1427,-31.24727439880371,-7.161084175109863,1427
LLD Pro - VOLKSWAGEN ARTEON R-L.EXCL - TDI190 4MO°DSG7 (12169) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e622d1b01e2e771bed6d52bf3ddc02a4c461d23c/volkswagen-arteon-r-l.excl/,VOLKSWAGEN ARTEON R-L.EXCL,Diesel,manuel,1968.0,Berline 5 portes,5.1 l/100km,114 g/km,11.0,5,672,255,5.809795379638672,29.06695556640625,255
LLD Pro - OPEL COMBO LIFE L2H1 - ENJOY 1.5D 130 (17611) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a68ee26605efc11c13241c58f2e65a3e074eed3a/opel-combo-life-l2h1/,OPEL COMBO LIFE L2H1,Diesel,manuel,1499.0,Monospace 5 portes,4.4 l/100km,117 g/km,7.0,5,359,1382,23.080646514892578,-33.900604248046875,1382
LLD Pro - OPEL INSIGNIA COUNTR - 2.0D 170 AWD (15880) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cdf54e74894f6cbec99c70d89529b346b591a1df/opel-insignia-countr/,OPEL INSIGNIA COUNTR,Diesel,manuel,1956.0,Break 5 portes,5.7 l/100km,164 g/km,10.0,5,546,1445,4.176586151123047,11.734853744506836,1445
LLD Pro - BMW 530E IP.BERLINE - M-SPORT BVA8 (12608) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/911f8a46174beed3b5b6543c3d5fbf454120eb95/bmw-530e-ip.berline/,BMW 530E IP.BERLINE,Eurosuper (Sans plomb),manuel,1998.0,Tri-corps 4 portes,5 l/100km,47 g/km,8.0,4,783,3227,7.041203022003174,38.05136489868164,3227
LLD Pro - INFINITI Q30 PREMIUM - 2.2D170 4WD DCT (00489) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/19683aad8c68632c912b68926ae66d2faf7231e6/infiniti-q30-premium/,INFINITI Q30 PREMIUM,Diesel,manuel,2143.0,Berline 5 portes,4.9 l/100km,127 g/km,9.0,5,485,2380,27.190582275390625,14.384869575500488,2380
LLD Pro - VOLKSWAGEN GOLF 3P CON.BUS - 1.6TDI115 BVM5 (11809) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cf224cd0620389749c9e283ab5cf52207ef38b69/volkswagen-golf-3p-con.bus/,VOLKSWAGEN GOLF 3P CON.BUS,Diesel,manuel,1598.0,Berline 3 portes,4.1 l/100km,106 g/km,6.0,3,344,328,-19.80764389038086,-34.550228118896484,328
LLD Pro - VOLVO XC60 INSCRIPTI° - D4 190 AWD GEAR (06328) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6f5a340fa175363912bc88e45d5f0cc039905abc/volvo-xc60-inscripti/,VOLVO XC60 INSCRIPTI°,Diesel,manuel,1969.0,SUV 4x4,5.2 l/100km,144 g/km,11.0,5,726,218,7.337260723114014,33.50944519042969,218
LLD Pro - FIAT TIPO 4P TIP TOP - 1.4 95CH (08579) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/48a5dc230a22ae4f4530ca53919e1ab2552bec4c/fiat-tipo-4p-tip-top/,FIAT TIPO 4P TIP TOP,Eurosuper (Sans plomb),manuel,1368.0,Tri-corps 4 portes,5.7 l/100km,133 g/km,5.0,4,211,2692,27.167518615722656,-14.569781303405762,2692
LLD Pro - TOYOTA AURIS 5P DESIGN - 1.2T (03819) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9bc586e01ff8c97bc78530f06466ccb7f5810ed0/toyota-auris-5p-design/,TOYOTA AURIS 5P DESIGN,Eurosuper (Sans plomb),manuel,1197.0,Berline 5 portes,5.5 l/100km,120 g/km,6.0,5,335,522,-33.49534225463867,-6.703444480895996,522
LLD Pro - CITROEN C3 AIRCROSS - FEEL PURE.82 (16521) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/923c29d4a6639bf82ea6555fe66527aeb455c0cf/citroen-c3-aircross/,CITROEN C3 AIRCROSS,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5 l/100km,116 g/km,5.0,5,220,3147,-42.05760955810547,-6.004969120025635,3147
LLD Pro - SUZUKI IGNIS PACK - 1.2 DUALJET (00471) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2577393e1fbfbb20c01c8beda06bd1fc37d1379e/suzuki-ignis-pack/,SUZUKI IGNIS PACK,Eurosuper (Sans plomb),manuel,1242.0,SUV 4x2,4.7 l/100km,107 g/km,5.0,5,217,13,-43.33677673339844,-7.73175573348999,13
LLD Pro - PEUGEOT 3008 ALLU.BUSIN - PURETECH130 6C (15776) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0e1d5f6a7465eb5136259678f778650aebf72123/peugeot-3008-allu.busin/,PEUGEOT 3008 ALLU.BUSIN,Eurosuper (Sans plomb),manuel,1199.0,SUV 4x2,5.1 l/100km,118 g/km,7.0,5,374,1196,-31.64917755126953,-7.5009846687316895,1196
LLD Pro - SUZUKI JIMNY JLX - 1.3VVT (00422) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/bcf6694b7bd8dc49abcbfd77070a6c0c7865d481/suzuki-jimny-jlx/,SUZUKI JIMNY JLX,Eurosuper (Sans plomb),manuel,1328.0,SUV 4x4,7.1 l/100km,162 g/km,6.0,3,265,16,25.39111328125,-13.807963371276855,16
LLD Pro - BMW 118D 5P F20 - BUS.DESIGN BVM6 (13876) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2b56b3df8285dc64d3f7720b5cb431178bc31394/bmw-118d-5p-f20/,BMW 118D 5P F20,Diesel,manuel,1995.0,Berline 5 portes,4.4 l/100km,115 g/km,8.0,5,434,3706,-1.6411749124526978,0.1578732430934906,3706
LLD Pro - MERCEDES VITO TOUR.COMPA - PRO 114CDI E6 (09899) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b03f52e8f762decf30d41705ce50d25382527655/mercedes-vito-tour.compa/,MERCEDES VITO TOUR.COMPA,Diesel,manuel,2143.0,Combi,6.6 l/100km,152 g/km,8.0,4,446,1849,27.322002410888672,13.517736434936523,1849
LLD Pro - VOLVO S90 INSCRI°LUXE - D5 ADBLUE GEART (06461) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/41261361b2230ec213660158e48a3ad3b4eb2589/volvo-s90-inscriluxe/,VOLVO S90 INSCRI°LUXE,Diesel,manuel,1969.0,Tri-corps 4 portes,5.4 l/100km,142 g/km,14.0,4,969,81,14.987944602966309,43.304988861083984,81
LLD Pro - TOYOTA AYGO 3P X-PRO - 1.0VVT-I (05723) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/7f9914f0ab78051c81d2b35a80ae9eeffc22a282/toyota-aygo-3p-x-pro/,TOYOTA AYGO 3P X-PRO,Eurosuper (Sans plomb),manuel,998.0,Micro 3 portes,4.1 l/100km,93 g/km,4.0,3,195,531,-42.66896057128906,19.24696922302246,531
LLD Pro - RENAULT CAPTUR INTENS - ERGY TCE150 EDC (28062) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f8ca9ae6457ffcefcfa4cfeaf42f4f81c7439ffd/renault-captur-intens/,RENAULT CAPTUR INTENS,Eurosuper (Sans plomb),manuel,1330.0,SUV 4x2,5.3 l/100km,118 g/km,8.0,5,333,908,22.250093460083008,-14.182679176330566,908
LLD Pro - TOYOTA LAND CRUISER 5P - LIFE 177D4D (05924) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/54a03ef5adeda41f4e8d4ba971cdbbabc1284b0b/toyota-land-cruiser-5p/,TOYOTA LAND CRUISER 5P,Diesel,manuel,2755.0,SUV 4x4,7.4 l/100km,199 g/km,12.0,5,652,553,43.236576080322266,10.942352294921875,553
LLD Pro - HYUNDAI I20 5P INTUITIV - 1.0T-GDI100 DCT (01167) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0254dc3f4a779081eff910d025c19bf3da1c2bc1/hyundai-i20-5p-intuitiv/,HYUNDAI I20 5P INTUITIV,Eurosuper (Sans plomb),manuel,998.0,Berline 5 portes,4.8 l/100km,111 g/km,5.0,5,215,2344,-42.28196334838867,22.431238174438477,2344
LLD Pro - JEEP RENEGADE ASPEN - MJT120 4X2 BVR6 (00467) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8920749c98e8c300aeda7bdc8a75d4643035a1c9/jeep-renegade-aspen/,JEEP RENEGADE ASPEN,Diesel,manuel,1598.0,SUV 4x2,4.4 l/100km,115 g/km,6.0,5,316,2291,-22.228919982910156,-35.05695724487305,2291
LLD Pro - VOLKSWAGEN CADDY CONFORTLI - 1.4TSI125 BVM6 (13190) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6598f43cb494795a378c6384faee42d7eefc5e1d/volkswagen-caddy-confortli/,VOLKSWAGEN CADDY CONFORTLI,Eurosuper (Sans plomb),manuel,1395.0,Mini monospace 5 portes,5.9 l/100km,135 g/km,7.0,5,316,308,24.09652328491211,-16.303579330444336,308
LLD Pro - HONDA HRV EXCLUS NAV - 1.6 I-DTEC 120 (00895) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5f0cb0f7b0be6441d1855d774d0b6d5e3a6de455/honda-hrv-exclus-nav/,HONDA HRV EXCLUS NAV,Diesel,manuel,1597.0,SUV 4x2,4.1 l/100km,108 g/km,6.0,5,423,2559,-11.752290725708008,-33.54828643798828,2559
LLD Pro - MERCEDES C BREAK BUSINES - 200D BA9 (12266) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c18a3077f94b3056140e86150eb10e624c97c1b3/mercedes-c-break-busines/,MERCEDES C BREAK BUSINES,Diesel,manuel,1950.0,Break 5 portes,4.4 l/100km,117 g/km,8.0,5,630,1626,2.497743844985962,25.347505569458008,1626
LLD Pro - MERCEDES SLC EXECUTIVE - 180 BA9 (11073) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b60a2cdfe000574085777a2188a3de037bd1f131/mercedes-slc-executive/,MERCEDES SLC EXECUTIVE,Eurosuper (Sans plomb),manuel,1595.0,Cabriolet 2 portes,6.1 l/100km,140 g/km,8.0,2,597,1790,-2.1168551445007324,-33.73642349243164,1790
